"Referrer source","Referrer name","Day","Landing page URL","Session device type","Online store visitors","Sessions"
"direct",,"2025-02-11","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","mobile",1,1
"search","google","2025-02-11","https://www.hensandhollyhocks.com/products/green-coral-scallop-edge-dessert-side-plate","mobile",1,1
"search","google","2025-02-11","https://www.hensandhollyhocks.com/products/poodle-candle-holder?variant=39863757504672&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIk9LMh6a8iwMVNKJQBh0xWBjEEAQYAiABEgId5fD_BwE&gad_source=1&gbraid=0AAAAA-ASyL4vBeV57nwWSeHqfXnIkMRNb&gclid=EAIaIQobChMIk9LMh6a8iwMVNKJQBh0xWBjEEAQYAiABEgId5fD_BwE","mobile",1,1
"direct",,"2025-02-12","https://www.hensandhollyhocks.com/collections/tradition-tablescape/products/navidad-scalloped-edge-dinner-plate","desktop",1,1
"search","google","2025-02-12","https://www.hensandhollyhocks.com/collections/splatterware-collection?srsltid=AfmBOoqbO-ZB1E8ksiEKDXEOk__uP5yDUGfJbjxebTylrQSJvoC6_3tJ","mobile",1,1
"direct",,"2025-02-12","https://www.hensandhollyhocks.com/collections/candle-holders/products/poodle-candle-holder","mobile",1,1
"search","google","2025-02-12","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","mobile",1,1
"search","google","2025-02-12","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate?srsltid=AfmBOoqECnZPQk_lmMT2A9igqiVk7FH_sfn9xD9vAvM-NbA3DMFk8rNo","desktop",1,1
"direct",,"2025-02-12","https://www.hensandhollyhocks.com/","desktop",2,2
"search","google","2025-02-12","https://www.hensandhollyhocks.com/products/rattan-fruit-bowl-brown","desktop",1,2
"search","google","2025-02-12","https://www.hensandhollyhocks.com/?srsltid=AfmBOorcOIqUWH36YGY1MF0NAEvWgfgIOUICpFePTGWweNdNcjkuidxL","desktop",1,1
"search","google","2025-02-12","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiAqrG9BhAVEiwAaPu5zruQks5KWWTSDyrpkF9AkSC48l2yvh_i4rza_8Hr-fkCQuFJmq-FWRoCOWQQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL595dvMvnumnQH9_t0uVHI32&gclid=CjwKCAiAqrG9BhAVEiwAaPu5zruQks5KWWTSDyrpkF9AkSC48l2yvh_i4rza_8Hr-fkCQuFJmq-FWRoCOWQQAvD_BwE","mobile",1,1
"search","google","2025-02-12","https://www.hensandhollyhocks.com/products/plum-pudding-mug?srsltid=AfmBOoqKsuGjLHmkBFH2Ek3E_KA8QancqwaHaw1gx4nP0EHjG4VkCsNI","mobile",1,1
"direct",,"2025-02-12","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?variant=40051501695136","mobile",1,1
"social","facebook","2025-02-13","https://www.hensandhollyhocks.com/?fbclid=IwZXh0bgNhZW0CMTEAAR2NShUXvSVNRL6HDPg998DFGMgSLcrHwM0cYQGZL4MITKjSkIq2BKQVbf0_aem_mrZLRYHMRuGN6ZfzuKBAxA","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/collections/napkin-bows/products/bow-napkin-rings-set-of-four-1","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/floreale-dinner-plate","mobile",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/glass-lantern-tea-light-holder-pink-set-of-two","mobile",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2025-02-13","https://www.hensandhollyhocks.com/products/coral-scallop-edge-dessert-side-plate","mobile",1,1
"search","google","2025-02-13","https://www.hensandhollyhocks.com/products/raffia-water-glasses","desktop",1,1
"search","google","2025-02-13","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/rattan-fruit-bowl","mobile",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/products/set-of-two-dinner-plates-oriente-italiano-porpora","desktop",1,1
"direct",,"2025-02-13","https://www.hensandhollyhocks.com/","other",1,1
"search","google","2025-02-13","https://www.hensandhollyhocks.com/products/gold-glass-led-christmas-tree-set-of-two?variant=51986289197439&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiAzba9BhBhEiwA7glbau0RilR1Swa-gxlzZDuOhAAsPx6E7-UyyHCvb3EelMAhrzPVOL-bkRoC6VwQAvD_BwE&gad_source=1&gclid=CjwKCAiAzba9BhBhEiwA7glbau0RilR1Swa-gxlzZDuOhAAsPx6E7-UyyHCvb3EelMAhrzPVOL-bkRoC6VwQAvD_BwE","mobile",1,1
"search","google","2025-02-13","https://www.hensandhollyhocks.com/?srsltid=AfmBOoqqD3TzzwwOS3LW6mMJcEIMy0vjG5lWNRJNbsJOWtiaeEiPhDOb","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-dinner","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-starter?variant=50740806254752&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOor0vbvpfSfaKvB6pVi4zhC_jibIK2jKBLV-ALpRYyi052GuMVVcwRU&gQT=1","mobile",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/christmas-gold-candles-set-of-four?srsltid=AfmBOopuYlSCHMi64Ax5yIucq5LswiJieIxJt-SWiGF9Zq_bsNIRdA60","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/red-coral-scallop-edge-dessert-side-plate","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/apple-green-perle-glasses-set-of-two?variant=40051328647328&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoryt9J4muyADHzAmlHftueLx9eKC57Coya7UAFCshk88VoKkY_QLHM","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/?srsltid=AfmBOopAA84hF2R-xdjlurNWETxGB2xivWwiQ0BmS1qT5-7SDZ8t1JVz","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-coral?srsltid=AfmBOophJHRPe5C3AmpHV-HHDPMWqg2Z9HnRIX1JhoKQVtiqNIij4iTJ","desktop",1,2
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiA8Lu9BhA8EiwAag16byXDQ--sYypijDPPLI0yEIB2zb4g0R-udcw3ziwwEKV_VDn0uAc9CxoCkYIQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL6CaT2wnVw_S2M5E8xtP2Ab6&gclid=CjwKCAiA8Lu9BhA8EiwAag16byXDQ--sYypijDPPLI0yEIB2zb4g0R-udcw3ziwwEKV_VDn0uAc9CxoCkYIQAvD_BwE","mobile",1,1
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/collections/candle-holders/products/poodle-candle-holder","mobile",1,2
"search","google","2025-02-14","https://www.hensandhollyhocks.com/?srsltid=AfmBOopM8wq3kEnAEsZSAKmfZw1C_l69jg8NvLkEOqoijR8nQB6JMJXU","mobile",1,1
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/collections/starter-dessert-plates","desktop",1,1
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/collections/homeware","desktop",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/pagoda-lantern-bunnies","mobile",1,1
"search","google","2025-02-14","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","desktop",1,1
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/","mobile",2,2
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2025-02-14","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-coral?srsltid=AfmBOophJHRPe5C3AmpHV-HHDPMWqg2Z9HnRIX1JhoKQVtiqNIij4iTJ","desktop",1,1
"social","instagram","2025-02-14","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaaHuekQ_Az4QJffj8BcXBWg0HEfUMWFQ4es9uZZSdyhub7AtFRevYlmhss_aem_MMTX1XxI9SeJG0p_iMwD6w","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/coral-scallop-edge-dinner-plate?variant=39883350933664&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiA8Lu9BhA8EiwAag16b_Naxt932LKb95Cz6D0yXaqdBsKAWpTzF8hwOexoKrWn0OidVcdxfBoCyaYQAvD_BwE&gad_source=1&gclid=CjwKCAiA8Lu9BhA8EiwAag16b_Naxt932LKb95Cz6D0yXaqdBsKAWpTzF8hwOexoKrWn0OidVcdxfBoCyaYQAvD_BwE","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/navidad-scalloped-edge-dinner-plate?variant=47651506847904&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiAk8G9BhA0EiwAOQxmfsso_va4B2Cx0uNjYczd3GJ0MaqFW3hZ7JMRZmFnZf9FKPy3vwczkBoCdSoQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL5q3FLi7DuaRUh6ASPjPOTnC&gclid=CjwKCAiAk8G9BhA0EiwAOQxmfsso_va4B2Cx0uNjYczd3GJ0MaqFW3hZ7JMRZmFnZf9FKPy3vwczkBoCdSoQAvD_BwE","mobile",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/green-cactus-jug","desktop",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/collections/autumn","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/pink-dog-bed","mobile",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/products/rattan-placemats-red","desktop",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/collections/tablecloths","mobile",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/products/pink-dog-bed","mobile",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0NDowMUpNNTNaSEdZTlkyWEpQUEhTN0VaTTlBNw?auto_redirect=false&cart_link_id=s9tLpmw1&edge_redirect=true&locale=en-US&skip_shop_pay=true","desktop",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/products/poodle-candle-holder","mobile",2,2
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/collections/decorations?page=3","mobile",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/poodle-candle-holder?srsltid=AfmBOoqdr8Y7FML7-SpralmP8XlZCCHC6SO9rK5nZLJTS23ky7FU1DXL","desktop",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/checkouts/cn/Z2NwLWV1cm9wZS13ZXN0NDowMUpNNTNaTlhUTUc0QTU2RlpYS1RYR1k3Qg?auto_redirect=false&cart_link_id=KL3aPXzD&edge_redirect=true&locale=en-US&skip_shop_pay=true","desktop",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/lilac-splatter-bud-vase","mobile",1,1
"direct",,"2025-02-15","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-dinner?variant=50740833353888","desktop",1,1
"search","google","2025-02-15","https://www.hensandhollyhocks.com/products/poodle-candle-holder?variant=39863757504672&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMIh7jP3O_FiwMVv41QBh3rhTi9EAQYBiABEgJCePD_BwE&gad_source=1&gclid=EAIaIQobChMIh7jP3O_FiwMVv41QBh3rhTi9EAQYBiABEgJCePD_BwE","mobile",1,3
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/","mobile",2,2
"direct",,"2025-02-16","https://zhlm95ru93crbmulhff6ojrx8glz3zj-46049722528.shopifypreview.com/?cb=9f74293003f49e681464a668c255475509cb06d52a5374f490d946c55dd3f924","desktop",3,3
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/products/green-leopard-tablecloth","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/collections/dinner-plates?page=3","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiAtsa9BhAKEiwAUZAszUhWyhoaWxG8uer2UuuYO9tDa0V6fCe0H36mCxTyEhvaXG1CWulLmBoCXNEQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL7nuSwBeg0PXJdzS0DpeZPky&gclid=CjwKCAiAtsa9BhAKEiwAUZAszUhWyhoaWxG8uer2UuuYO9tDa0V6fCe0H36mCxTyEhvaXG1CWulLmBoCXNEQAvD_BwE","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/","desktop",3,3
"search","google","2025-02-16","https://www.hensandhollyhocks.com/products/rattan-breakfast-tray","desktop",1,1
"search","google","2025-02-16","https://www.hensandhollyhocks.com/products/rialto-coupe-glass?srsltid=AfmBOorTs9EH9-RW281n4OI0mhKFMDfjexSuvEEHw_aRiViduaVxWWg0","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/collections/candle-holders/products/poodle-candle-holder","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/products/cobalt-dessert-plate?pr_prod_strat=jac&pr_rec_id=a6d02d145&pr_rec_pid=6732028510368&pr_ref_pid=6732207653024&pr_seq=uniform","mobile",1,1
"search","google","2025-02-16","https://www.hensandhollyhocks.com/products/cobalt-dessert-plate?variant=40080373416096&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo41V41lK3Aqn1POYM5I2aHMRH9bJ7Ej3hgTPbjWdCRuL1JoxNirIU","mobile",1,1
"direct",,"2025-02-16","https://www.hensandhollyhocks.com/products/pink-ruffled-edge-tablecloth","mobile",1,1
"search","google","2025-02-16","https://www.hensandhollyhocks.com/products/scallop-edge-dessert-side-plate?variant=39822491517088&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo5_nH5DP-4NSf1dJUoOwMVF8z7fhrJHzKE4M4b_FBRmhU6zeyetFI&gQT=1","desktop",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/pagoda-lantern-bunnies-1?srsltid=AfmBOoopPsKs9zNZio5Hg56ai-aPdXe59kqy32LP1s7LVV5KRBvCWNlU","desktop",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/collections/candles","desktop",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/red-berries-tablecloth","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/collections/dinner-plates?page=3","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/collections/table-linen/products/copy-of-white-and-green-abacaxi-napkin","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=EAIaIQobChMI_szMkYKNiwMV_ZJQBh0FVyrAEAQYEyABEgKJ5fD_BwE&gad_source=1&gbraid=0AAAAA-ASyL6S6dq0oPtFp9AoKlZApyRYR&gclid=EAIaIQobChMI_szMkYKNiwMV_ZJQBh0FVyrAEAQYEyABEgKJ5fD_BwE","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/","desktop",2,2
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/green-hand-painted-tulip-dinner-plate?variant=41238154281120&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorhv3Vwd8ILDsV7A85D0TpG4mbb9NLS6vXVU9Z3Vv8sKKGNxcNZq3E","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/","mobile",2,2
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/lacquered-candles-army-green?variant=40980415119520&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOooflHP9xcoIT_dHEyXMFG0Tug9UhQB6XPQouNAcBe9jo0nENXUmo3k","desktop",1,1
"social","instagram","2025-02-17","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaalIQFTGCwPIKnM6RN6vtc1pkWyg5i1d6JNp30zf-9DB-dJjz_pPvS6zX8_aem_s2XwAT6R6lpgmmKqsAP-XA","mobile",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/?srsltid=AfmBOor2JmNuUnCuKnPn9gldHNrclYXuPGZuzxBEJrewrpxyNQRjeMig","desktop",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/raffia-water-glasses?srsltid=AfmBOoqrshvO0c81P4V8LpTpyvl-9SUaP4NsbDnFHA9sVEUh8FkZzwMU","desktop",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/products/poodle-candle-holder?variant=39863757504672&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo_r4PonbCmr8TbvJqwyyYf2VQoEMl6CLu6ZgfR92fJsTLH3nRwOQ0","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate?variant=50740645298336&utm_campaign=orderlegend&utm_source=google_css&utm_campaign=orderlegend&utm_medium=CjwKCAiAtsa9BhAKEiwAUZAszUhWyhoaWxG8uer2UuuYO9tDa0V6fCe0H36mCxTyEhvaXG1CWulLmBoCXNEQAvD_BwE&gad_source=1&gbraid=0AAAAA-ASyL7nuSwBeg0PXJdzS0DpeZPky&gclid=CjwKCAiAtsa9BhAKEiwAUZAszUhWyhoaWxG8uer2UuuYO9tDa0V6fCe0H36mCxTyEhvaXG1CWulLmBoCXNEQAvD_BwE","mobile",1,1
"social","instagram","2025-02-17","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaa4vJOi9SG3F8TXhmAqfdN28OZmDMtxs4VvSPOUA50jn1IEbmTOOKJj3Gc_aem_w5T97_Eh7mSXfUGSc3INDw","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/pages/contact-us","desktop",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-coral?variant=40980374093984&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqN_W_vI8e5xCOnjwwaVsr2v8zRqgWkFowYffaqp_GbTa50edxPIS0","mobile",1,1
"direct",,"2025-02-17","https://www.hensandhollyhocks.com/pages/about-us","desktop",1,1
"search","google","2025-02-17","https://www.hensandhollyhocks.com/collections/tissue-box?srsltid=AfmBOopnJE4mHcM0MxrTbHF8A2zHjbzsVKqIcn82FtFpfMAsMxqO9O8f","desktop",1,1
"social","instagram","2025-02-17","https://www.hensandhollyhocks.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZfjNx8uT60wBsa8kpqIE6Ppmm5aEp-Q81LiddeJNcX616-Q3iqkBk4rcI_aem_I51jXxS8Z4Q_vW53S37dpw","mobile",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-7?pr_prod_strat=e5_desc&pr_rec_id=61cf9fe5a&pr_rec_pid=7151931326624&pr_ref_pid=7151930048672&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mini-flower-tablecloth?pr_prod_strat=e5_desc&pr_rec_id=6455de6aa&pr_rec_pid=7958537568416&pr_ref_pid=8001176109216&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/glassware/products/underlay-garnet-marika-jug","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/lucinda-tablecloth?pr_prod_strat=e5_desc&pr_rec_id=89e850d9e&pr_rec_pid=6845345628320&pr_ref_pid=8001056899232&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/woven-flower-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=5e7a19af2&pr_rec_pid=6728628961440&pr_ref_pid=13210028933280&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/table-linen/products/delilah-tablecloth","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-two-dessert-plates-oriente-italiano-malachite?_pos=2&_sid=8d6ee3848&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/table-linen/products/bow-napkin-rings-set-of-four-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/white-pink-abacaxi-napkins-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=ad3741eb8&pr_rec_pid=6726860243104&pr_ref_pid=6726859423904&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/love-gingham-cushion?pr_prod_strat=e5_desc&pr_rec_id=d066064be&pr_rec_pid=7959041245344&pr_ref_pid=7958464397472&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/scalloped-edge-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=4ec6d93b3&pr_rec_pid=6728651604128&pr_ref_pid=14105468010656&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-brown?_pos=7&_sid=af2d02b20&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/soup-salad-plate-with-floral-design?pr_prod_strat=e5_desc&pr_rec_id=3c429d282&pr_rec_pid=7958965649568&pr_ref_pid=7958863773856&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/crockery/products/soup-salad-plate-with-floral-design-2","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/vases","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-silver?pr_prod_strat=e5_desc&pr_rec_id=9ae1ebd3d&pr_rec_pid=7003425472672&pr_ref_pid=7163693367456&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-jug-dark-green?_pos=6&_sid=d05114788&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/glassware/products/raffia-water-glasses","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-floral-napkins-6?pr_prod_strat=e5_desc&pr_rec_id=f2ae3fb91&pr_rec_pid=7003361673376&pr_ref_pid=8001094254752&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/copy-of-handblown-glass-candle-holders-set-of-two?pr_prod_strat=e5_desc&pr_rec_id=1f81efbc8&pr_rec_pid=7090731352224&pr_ref_pid=7090727747744&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/placemats/products/white-and-green-abacaxi-placemat","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mallard-bauble-decoration?pr_prod_strat=e5_desc&pr_rec_id=e36c58095&pr_rec_pid=7618707488928&pr_ref_pid=7617913258144&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-four-tapered-candles-2?pr_prod_strat=e5_desc&pr_rec_id=79b232479&pr_rec_pid=6931807338656&pr_ref_pid=7003425472672&pr_seq=uniform","desktop",2,2
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-woven-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=1bd2ca4ed&pr_rec_pid=6728640954528&pr_ref_pid=6728628961440&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/hobnail-glasses-lilac-set-of-6?pr_prod_strat=e5_desc&pr_rec_id=ef7625078&pr_rec_pid=7123652903072&pr_ref_pid=6664291483808&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/set-of-six-mixed-floral-dessert-side-plates?_pos=7&_sid=c5dc47896&_ss=r","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/table-linen/products/blue-ruffled-edge-tablecloth","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/set-of-six-mixed-floral-dessert-side-plates","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/decorations/products/gold-regency-reindeer-set-of-two","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/porcelain-thermos-carafe-floral?pr_prod_strat=e5_desc&pr_rec_id=0294672ee&pr_rec_pid=7090995069088&pr_ref_pid=7090982944928&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mini-flower-cushion-1?pr_prod_strat=e5_desc&pr_rec_id=e65937472&pr_rec_pid=7958503489696&pr_ref_pid=7958464397472&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/mini-flower-cushion-1?pr_prod_strat=e5_desc&pr_rec_id=7077db8b1&pr_rec_pid=7958503489696&pr_ref_pid=7958464397472&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/scalloped-edge-splatter-plate-pink-yellow-starter","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/tableware/products/set-of-two-dinner-plates-oriente-italiano-malachite","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/hobnail-jugs/products/hobnail-jug-minty-green","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/collections/summer-collection/products/white-and-green-abacaxi-placemat","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/copy-of-white-and-gold-dotty-candles-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=de19329b5&pr_rec_pid=7095160406176&pr_ref_pid=7151936045216&pr_seq=uniform","desktop",1,1
"direct",,"2025-02-18","https://www.hensandhollyhocks.com/products/pink-woven-placemats-set-of-four?pr_prod_strat=e5_desc&pr_rec_id=5e7a19af2&pr_rec_pid=6728640954528&pr_ref_pid=13210028933280&pr_seq=uniform","desktop",1,1
